effective_date,province,metric_category,metric,vaccine_type,vet_channel,value,unit,source_file,source_org,submitted_date,ingested_date,version,superseded_by,notes
2026-05-15,national,vaccine_receipt,doses_incoming,dollvet,all,4000000,doses,MEDIA BRIEFING BY MINISTER OF AGRICULTURE_LATIN AMERICA OUTCOMES_SECTION 10_FMD_05MAY2026.pdf,Ministry,2026-05-05,2026-05-06,1,,4M Dollvet in transit; expected mid-May 2026; ministerial briefing 05 May
2026-05-20,national,vaccine_receipt,doses_incoming,biogenesis_bago,all,5000000,doses,MEDIA BRIEFING BY MINISTER OF AGRICULTURE_LATIN AMERICA OUTCOMES_SECTION 10_FMD_05MAY2026.pdf,Ministry,2026-05-05,2026-05-06,1,,5M BB doses; import procedures underway post-Argentina visit; expected shortly after mid-May
2026-04-29,GP,disease,outbreaks_closed,,,3,count,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,293 total; 3 closed
2026-04-29,GP,disease,outbreaks_open,,,288,count,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,293 total; 288 open as at 29 Apr 2026
2026-04-29,GP,disease,susceptible_population,,,319708,count,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,Susceptible animals on affected farms 1 Apr 2025–29 Apr 2026 Rand West
2026-04-29,GP,disease,cattle_slaughtered,,state_vet,223840,count,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,GP depopulation/control measure; cattle slaughtered under Section 10
2026-04-29,GP,vaccine_admin,private_vets_applied,,private_vet,48,count,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,"18 City of Tshwane, 10 Germiston Service Centre, 20 Randfontein Service Centre"
2026-04-29,GP,vaccine_admin,farmer_applications_approved,,private_vet,308,count,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,Application forms received and approved for farmers requesting vaccination
2026-04-29,GP,vaccine_admin,vaccine_bottles_issued_pvets,,private_vet,3529,bottles,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,Vaccine bottles already issued out to private vets
2026-04-29,GP,vaccine_receipt,doses_issued,,all,177050,doses,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,Total FMD doses issued (GP)
2026-04-29,GP,vaccine_admin,private_vet_doses_administered,,private_vet,42461,doses,689472179_1403112188514725_9185104008803752555_n.jpg,GDARD,2026-04-29,2026-05-07,1,,42 461 doses administered by private vets; 134 589 awaiting reconciliation
2026-05-04,WC,vaccine_admin,animals_vaccinated,all,all,449370,count,AWC and RPO FMD update 4 Mei 2026.pdf,AWC-RPO,2026-05-04,2026-05-07,1,,AWC/RPO WC total cattle vaccinated as at 4 May 2026; DISCREPANCY: WC-GIS portal shows 176 079 as at 1 May — different counting methodology (AWC may include all channels; GIS = state-vet/registered sites only)
2026-05-04,WC,disease,new_confirmed_case,,,1,count,AWC and RPO FMD update 4 Mei 2026.pdf,AWC-RPO,2026-05-04,2026-05-07,1,,"New confirmed FMD case: Garden Route district, De Rust/Oudtshoorn area; herd of 59 cattle; lesions detected on 2 animals; confirmed positive 29 Apr 2026; no animals moved to auction"
2026-05-04,WC,vaccine_admin,pct_vaccinated_west_coast,,,65,percent,AWC and RPO FMD update 4 Mei 2026.pdf,AWC-RPO,2026-05-04,2026-05-07,1,,AWC/RPO 4 May 2026: West Coast district vaccination progress
2026-05-04,WC,vaccine_admin,pct_vaccinated_cape_town,,,58,percent,AWC and RPO FMD update 4 Mei 2026.pdf,AWC-RPO,2026-05-04,2026-05-07,1,,AWC/RPO 4 May 2026: City of Cape Town district vaccination progress
2026-05-04,WC,vaccine_admin,pct_vaccinated_garden_route,,,42,percent,AWC and RPO FMD update 4 Mei 2026.pdf,AWC-RPO,2026-05-04,2026-05-07,1,,AWC/RPO 4 May 2026: Garden Route district vaccination progress
2026-05-04,WC,vaccine_admin,pct_vaccinated_cape_winelands,,,37,percent,AWC and RPO FMD update 4 Mei 2026.pdf,AWC-RPO,2026-05-04,2026-05-07,1,,AWC/RPO 4 May 2026: Cape Winelands district vaccination progress
2026-05-04,WC,vaccine_admin,pct_vaccinated_central_karoo,,,0,percent,AWC and RPO FMD update 4 Mei 2026.pdf,AWC-RPO,2026-05-04,2026-05-07,1,,AWC/RPO 4 May 2026: Central Karoo & Overberg district — no vaccination progress reported
2026-03-02,EC,disease,reported_outbreaks,,,33,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,EC,disease,reported_outbreaks,,,33,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,EC,disease,reported_outbreaks,,,35,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,EC,disease,reported_outbreaks,,,55,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,EC,disease,reported_outbreaks,,,69,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,EC,disease,reported_outbreaks,,,71,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,EC,disease,reported_outbreaks,,,104,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,EC,disease,reported_outbreaks,,,110,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,FS,disease,reported_outbreaks,,,277,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,FS,disease,reported_outbreaks,,,307,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,FS,disease,reported_outbreaks,,,316,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,FS,disease,reported_outbreaks,,,316,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,FS,disease,reported_outbreaks,,,321,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,FS,disease,reported_outbreaks,,,328,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,FS,disease,reported_outbreaks,,,414,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,FS,disease,reported_outbreaks,,,462,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,GP,disease,reported_outbreaks,,,195,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,GP,disease,reported_outbreaks,,,196,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,GP,disease,reported_outbreaks,,,215,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,GP,disease,reported_outbreaks,,,219,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,GP,disease,reported_outbreaks,,,230,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,GP,disease,reported_outbreaks,,,241,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,GP,disease,reported_outbreaks,,,243,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,GP,disease,reported_outbreaks,,,245,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,KZN,disease,reported_outbreaks,,,202,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,KZN,disease,reported_outbreaks,,,202,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,KZN,disease,reported_outbreaks,,,222,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,KZN,disease,reported_outbreaks,,,225,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,KZN,disease,reported_outbreaks,,,225,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,KZN,disease,reported_outbreaks,,,225,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,KZN,disease,reported_outbreaks,,,257,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,KZN,disease,reported_outbreaks,,,309,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,LP,disease,reported_outbreaks,,,23,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,LP,disease,reported_outbreaks,,,28,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,LP,disease,reported_outbreaks,,,36,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,LP,disease,reported_outbreaks,,,42,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,LP,disease,reported_outbreaks,,,46,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,LP,disease,reported_outbreaks,,,49,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,LP,disease,reported_outbreaks,,,55,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,LP,disease,reported_outbreaks,,,63,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,MP,disease,reported_outbreaks,,,79,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,MP,disease,reported_outbreaks,,,81,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,MP,disease,reported_outbreaks,,,105,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,MP,disease,reported_outbreaks,,,108,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,MP,disease,reported_outbreaks,,,108,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,MP,disease,reported_outbreaks,,,140,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,MP,disease,reported_outbreaks,,,144,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,MP,disease,reported_outbreaks,,,159,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,NW,disease,reported_outbreaks,,,119,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,NW,disease,reported_outbreaks,,,123,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,NW,disease,reported_outbreaks,,,161,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,NW,disease,reported_outbreaks,,,175,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,NW,disease,reported_outbreaks,,,209,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,NW,disease,reported_outbreaks,,,247,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,NW,disease,reported_outbreaks,,,268,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,NW,disease,reported_outbreaks,,,279,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,NC,disease,reported_outbreaks,,,1,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,NC,disease,reported_outbreaks,,,1,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,NC,disease,reported_outbreaks,,,2,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,NC,disease,reported_outbreaks,,,2,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,NC,disease,reported_outbreaks,,,2,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,NC,disease,reported_outbreaks,,,3,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-17,NC,disease,reported_outbreaks,,,4,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-24,NC,disease,reported_outbreaks,,,5,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-02,WC,disease,reported_outbreaks,,,3,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-10,WC,disease,reported_outbreaks,,,6,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-13,WC,disease,reported_outbreaks,,,10,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-20,WC,disease,reported_outbreaks,,,10,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-03-27,WC,disease,reported_outbreaks,,,13,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
2026-04-10,WC,disease,reported_outbreaks,,,13,count,FOOT AND MOUTH PRESENTATION TO MINMEC (7 MAY 2026).pptx,Ministry,2026-05-07,2026-05-08,1,,MinMEC 7 May 2026 Slide 5: cumulative reported outbreaks as at status date
